File Name,BldgLoc,BldgType,Story,BldgHVAC,BldgVint,TechGroup,TechType,TechID,CHW Pump Power,CW Pump Power,Electricity/Heating,Electricity/Cooling,Electricity/Interior Lighting,Electricity/Exterior Lighting,Electricity/Interior Equipment,Electricity/Exterior Equipment,Electricity/Fans,Electricity/Pumps,Electricity/Heat Rejection,Electricity/Humidification,Electricity/Heat Recovery,Electricity/Water Systems,Electricity/Refrigeration,Electricity/Generators,Natural Gas/Heating,Natural Gas/Cooling,Natural Gas/Interior Lighting,Natural Gas/Exterior Lighting,Natural Gas/Interior Equipment,Natural Gas/Exterior Equipment,Natural Gas/Fans,Natural Gas/Pumps,Natural Gas/Heat Rejection,Natural Gas/Humidification,Natural Gas/Heat Recovery,Natural Gas/Water Systems,Natural Gas/Refrigeration,Natural Gas/Generators,Electricity:Facility [J](Hourly)
SWHC008-03 VSD Central Plant_Htl_New/runs/CZ07/Htl&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ07,Htl,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,1291.32,,0,187704.47,125722.95,0,179632.92,0,59379.2,36597.1,40574.77,0,0,0,0,0,49681.14,0,0,0,25988.9,0,0,0,0,0,0,10847.13,0,0,537190606.3
SWHC008-03 VSD Central Plant_Htl_New/runs/CZ07/Htl&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ07,Htl,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,3686.5,0,201437.17,125722.95,0,179632.92,0,59367.33,16048.07,26763.19,0,0,0,0,0,50067.07,0,0,0,25988.9,0,0,0,0,0,0,10851.34,0,0,539061246.4
SWHC008-03 VSD Central Plant_Htl_New/runs/CZ08/Htl&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ08,Htl,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,1366.69,,0,160494.79,125722.95,0,179632.92,0,58715.72,37466.97,42272.03,0,0,0,0,0,58941.21,0,0,0,25988.9,0,0,0,0,0,0,10845.26,0,0,438817380.7
SWHC008-03 VSD Central Plant_Htl_New/runs/CZ09/Htl&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ09,Htl,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,1356.45,,0,171968.32,125722.95,0,179632.92,0,63567.3,37330.41,42233.91,0,0,0,0,0,65587.8,0,0,0,25988.9,0,0,0,0,0,0,10710.68,0,0,449551228.2
SWHC008-03 VSD Central Plant_Htl_New/runs/CZ08/Htl&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ08,Htl,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,211176.91,125722.95,0,179632.92,0,58675.47,41350.21,42300.4,0,0,0,0,0,58896.32,0,0,0,25988.9,0,0,0,0,0,0,10867.78,0,0,521474508.3
SWHC008-03 VSD Central Plant_Htl_New/runs/CZ10/Htl&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ10,Htl,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,4342.93,0,249140.05,125722.95,0,179632.92,0,72375.26,20322.24,29418.08,0,0,0,0,0,91606.42,0,0,0,25988.9,0,0,0,0,0,0,10575.66,0,0,623001505.3
SWHC008-03 VSD Central Plant_Htl_New/runs/CZ09/Htl&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ09,Htl,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,225200.3,125722.95,0,179632.92,0,63533.4,41183.97,42236.24,0,0,0,0,0,65491.33,0,0,0,25988.9,0,0,0,0,0,0,10705.76,0,0,535089296.3
SWHC008-03 VSD Central Plant_Htl_New/runs/CZ09/Htl&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ09,Htl,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,3872.42,0,225161.85,125722.95,0,179632.92,0,63533.36,17276.59,28005.99,0,0,0,0,0,65497.99,0,0,0,25988.9,0,0,0,0,0,0,10727.2,0,0,535395975.1
SWHC008-03 VSD Central Plant_Htl_New/runs/CZ10/Htl&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ10,Htl,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,249161.1,125722.95,0,179632.92,0,72376.95,45691.25,44905.32,0,0,0,0,0,91607.29,0,0,0,25988.9,0,0,0,0,0,0,10637.21,0,0,622784080
SWHC008-03 VSD Central Plant_Htl_New/runs/CZ11/Htl&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ11,Htl,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,226943.29,125722.95,0,179632.92,0,72992.06,45253.06,43995.16,0,0,0,0,0,121802.72,0,0,0,25988.9,0,0,0,0,0,0,10867.7,0,0,647965275.2
SWHC008-03 VSD Central Plant_Htl_New/runs/CZ12/Htl&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ12,Htl,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,1518.14,,0,157846.95,125722.95,0,179632.92,0,65352.46,40730.84,43857.97,0,0,0,0,0,105829.59,0,0,0,25988.9,0,0,0,0,0,0,11078.1,0,0,549629859.4
SWHC008-03 VSD Central Plant_Htl_New/runs/CZ07/Htl&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ07,Htl,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,201679.65,125722.95,0,179632.92,0,59367.38,39365.33,40618.17,0,0,0,0,0,50068.75,0,0,0,25988.9,0,0,0,0,0,0,10892.37,0,0,538470125.1
SWHC008-03 VSD Central Plant_Htl_New/runs/CZ08/Htl&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ08,Htl,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,3901.66,0,211074.16,125722.95,0,179632.92,0,58675.49,16435.29,27431.43,0,0,0,0,0,58898.42,0,0,0,25988.9,0,0,0,0,0,0,10842.9,0,0,521714487.4
SWHC008-03 VSD Central Plant_Htl_New/runs/CZ10/Htl&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ10,Htl,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,1521.26,,0,185179.38,125722.95,0,179632.92,0,72472.08,41405.86,44852.18,0,0,0,0,0,92058.5,0,0,0,25988.9,0,0,0,0,0,0,10594.42,0,0,535950154.8
SWHC008-03 VSD Central Plant_Htl_New/runs/CZ11/Htl&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ11,Htl,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,4396.07,0,227033.58,125722.95,0,179632.92,0,72992.04,18478.85,26287.71,0,0,0,0,0,121794.35,0,0,0,25988.9,0,0,0,0,0,0,10818.13,0,0,648119790.9
SWHC008-03 VSD Central Plant_Htl_New/runs/CZ12/Htl&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ12,Htl,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,211521.18,125722.95,0,179632.92,0,65351.2,44591.14,44131.17,0,0,0,0,0,105752.85,0,0,0,25988.9,0,0,0,0,0,0,11153.19,0,0,636204729.4
SWHC008-03 VSD Central Plant_Htl_New/runs/CZ11/Htl&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ11,Htl,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,1539.87,,0,175143.54,125722.95,0,179632.92,0,72999.15,41372.1,43863.32,0,0,0,0,0,122208.49,0,0,0,25988.9,0,0,0,0,0,0,10803.84,0,0,586561399.9
SWHC008-03 VSD Central Plant_Htl_New/runs/CZ12/Htl&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ12,Htl,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,4334.04,0,211505.15,125722.95,0,179632.92,0,65351.21,17131.55,25538.74,0,0,0,0,0,105753.78,0,0,0,25988.9,0,0,0,0,0,0,11099.72,0,0,636383168.1
SWHC008-03 VSD Central Plant_Htl_New/runs/CZ13/Htl&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ13,Htl,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,1583.92,,0,195063.66,125722.95,0,179632.92,0,74775.51,42781.44,47079.72,0,0,0,0,0,112888.09,0,0,0,25988.9,0,0,0,0,0,0,10571.86,0,0,613107254.2
SWHC008-03 VSD Central Plant_Htl_New/runs/CZ15/Htl&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ15,Htl,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,1638.85,,0,308352.76,125722.95,0,179632.92,0,94833.32,44955.39,48660.96,0,0,0,0,0,126376.96,0,0,0,25988.9,0,0,0,0,0,0,8967.13,0,0,683401811
SWHC008-03 VSD Central Plant_Htl_New/runs/CZ13/Htl&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ13,Htl,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,4521.82,0,257883.93,125722.95,0,179632.92,0,74757.39,20260.97,28732.27,0,0,0,0,0,112612.14,0,0,0,25988.9,0,0,0,0,0,0,10490.33,0,0,676693267.2
SWHC008-03 VSD Central Plant_Htl_New/runs/CZ14/Htl&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ14,Htl,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,270715.14,125722.95,0,179632.92,0,86273.37,47746.64,41509.2,0,0,0,0,0,106885.15,0,0,0,25988.9,0,0,0,0,0,0,9951.31,0,0,696726627.3
SWHC008-03 VSD Central Plant_Htl_New/runs/CZ14/Htl&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ14,Htl,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,4541.03,0,270857.63,125722.95,0,179632.92,0,86274.26,22848.55,30315.76,0,0,0,0,0,106884.95,0,0,0,25988.9,0,0,0,0,0,0,10035.78,0,0,696798719.9
SWHC008-03 VSD Central Plant_Htl_New/runs/CZ13/Htl&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ13,Htl,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,257872.32,125722.95,0,179632.92,0,74757.54,46946.48,47249.45,0,0,0,0,0,112615.52,0,0,0,25988.9,0,0,0,0,0,0,10503.92,0,0,676486687.7
SWHC008-03 VSD Central Plant_New/runs/CZ01/ECC&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ01,ECC,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,7273.96,,0,70730.61,163686.57,0,936314.72,0,225080.57,193398.91,214854.06,0,0,0,0,0,362809.54,0,0,0,68627.6,0,0,0,0,0,0,530218.77,0,0,1194927787
SWHC008-03 VSD Central Plant_Htl_New/runs/CZ16/Htl&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ16,Htl,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,1356.51,,0,167095.82,125722.95,0,179632.92,0,85529.36,37509.5,25875.22,0,0,0,0,0,140503.84,0,0,0,25988.9,0,0,0,0,0,0,11708.75,0,0,547966903.9
SWHC008-03 VSD Central Plant_New/runs/CZ01/ECC&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ01,ECC,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,20765.89,0,252820.51,163686.57,0,936314.72,0,225588.08,63617.59,139939.39,0,0,0,0,0,362774.54,0,0,0,68627.6,0,0,0,0,0,0,530161.46,0,0,1263582523
SWHC008-03 VSD Central Plant_New/runs/CZ01/ESe&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ01,ESe,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,1106.36,,0,19887.79,94437.9,0,258328.15,0,247292.54,28099.17,33179.94,0,0,0,0,0,219810.03,0,0,0,64094.3,0,0,0,0,0,0,253172.59,0,0,440790289.3
SWHC008-03 VSD Central Plant_Htl_New/runs/CZ16/Htl&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ16,Htl,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,177330.41,125722.95,0,179632.92,0,85533.91,40468.5,26060.52,0,0,0,0,0,139044.9,0,0,0,25988.9,0,0,0,0,0,0,11687.58,0,0,545895010.7
SWHC008-03 VSD Central Plant_Htl_New/runs/CZ14/Htl&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ14,Htl,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,1590.65,,0,247002.92,125722.95,0,179632.92,0,86266,44396.03,41391.53,0,0,0,0,0,106898.9,0,0,0,25988.9,0,0,0,0,0,0,9984.32,0,0,705190075
SWHC008-03 VSD Central Plant_New/runs/CZ01/ECC&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ01,ECC,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,253098,163686.57,0,936314.72,0,225584.34,226989.75,217888.23,0,0,0,0,0,362808.14,0,0,0,68627.6,0,0,0,0,0,0,530157.64,0,0,1323470681
SWHC008-03 VSD Central Plant_Htl_New/runs/CZ15/Htl&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ15,Htl,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,382880.12,125722.95,0,179632.92,0,94837.84,50515.71,48681.25,0,0,0,0,0,126348.87,0,0,0,25988.9,0,0,0,0,0,0,9021.66,0,0,712673470.3
SWHC008-03 VSD Central Plant_Htl_New/runs/CZ15/Htl&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ15,Htl,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,4678.63,0,383046.42,125722.95,0,179632.92,0,94837.83,29853.77,37198.35,0,0,0,0,0,126342.86,0,0,0,25988.9,0,0,0,0,0,0,9058.82,0,0,712772983.7
SWHC008-03 VSD Central Plant_Htl_New/runs/CZ16/Htl&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ16,Htl,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,3872.59,0,177359.96,125722.95,0,179632.92,0,85533.88,16637.48,20601.67,0,0,0,0,0,139043.2,0,0,0,25988.9,0,0,0,0,0,0,11720.35,0,0,545743746.2
SWHC008-03 VSD Central Plant_New/runs/CZ01/ESe&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ01,ESe,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,22105.98,94437.9,0,258328.15,0,247296.94,28618.92,33169.41,0,0,0,0,0,219800.15,0,0,0,64094.3,0,0,0,0,0,0,253175.01,0,0,448333690.8
SWHC008-03 VSD Central Plant_New/runs/CZ01/ESe&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ01,ESe,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,3158.47,0,22045.43,94437.9,0,258328.15,0,247298.19,2108.53,7074.09,0,0,0,0,0,219802.38,0,0,0,64094.3,0,0,0,0,0,0,253173.46,0,0,438319434.5
SWHC008-03 VSD Central Plant_New/runs/CZ01/EUn&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ01,EUn,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,48798.47,0,167378.51,643032.05,0,3553012.2,0,804898.87,31582.12,87020.61,0,0,0,0,0,821549.04,0,0,0,127428.8,0,0,0,0,0,0,805384.8,0,0,4023777497
SWHC008-03 VSD Central Plant_New/runs/CZ01/EUn&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ01,EUn,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,17093.33,,0,145734.78,643032.05,0,3553012.2,0,804890.97,432098.61,512148.49,0,0,0,0,0,821668.76,0,0,0,127428.8,0,0,0,0,0,0,805384.81,0,0,4065156109
SWHC008-03 VSD Central Plant_New/runs/CZ01/Nrs&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ01,Nrs,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,2932.99,0,23967.96,103288.37,0,282049.05,0,57385.27,2078.34,6815.47,0,0,0,0,0,137330.5,0,0,0,65854.75,0,0,0,0,0,0,137432.58,0,0,256634088.6
SWHC008-03 VSD Central Plant_New/runs/CZ01/Nrs&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ01,Nrs,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,1027.38,,0,23443.82,103288.37,0,282049.05,0,57382.25,26240.25,30713.98,0,0,0,0,0,137328.4,0,0,0,65854.75,0,0,0,0,0,0,137432.33,0,0,262153218.4
SWHC008-03 VSD Central Plant_New/runs/CZ01/Nrs&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ01,Nrs,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,24021.42,103288.37,0,282049.05,0,57385.27,26590.35,30712.58,0,0,0,0,0,137327.34,0,0,0,65854.75,0,0,0,0,0,0,137432.37,0,0,268333956.6
SWHC008-03 VSD Central Plant_New/runs/CZ01/OfL&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ01,OfL,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,6056.56,,0,51985.45,239542.44,0,831153.37,0,135694.2,157170.53,181351.65,0,0,0,0,0,324354.96,0,0,0,0,0,0,0,0,0,0,125996.44,0,0,1064081458
SWHC008-03 VSD Central Plant_New/runs/CZ01/Hsp&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ01,Hsp,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,9595.21,,0,123517.82,626942.71,0,1141299.43,0,177910.65,254183.27,284872.7,0,0,0,0,0,364671.21,0,0,0,43737.51,0,0,0,0,0,0,299609.45,0,0,1504516509
SWHC008-03 VSD Central Plant_New/runs/CZ01/Hsp&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ01,Hsp,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,291134.99,626942.71,0,1141299.43,0,178121.39,312770.13,294678.2,0,0,0,0,0,363269.15,0,0,0,43737.51,0,0,0,0,0,0,299616.66,0,0,1563119050
SWHC008-03 VSD Central Plant_New/runs/CZ01/EUn&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ01,EUn,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,168060.07,643032.05,0,3553012.2,0,804898.46,439871.05,512447.22,0,0,0,0,0,821562.44,0,0,0,127428.8,0,0,0,0,0,0,805384.81,0,0,4187475943
SWHC008-03 VSD Central Plant_New/runs/CZ01/OfS&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ01,OfS,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,362.59,,0,497.88,12134.67,0,29466.65,0,46813.13,9071.72,10744.26,0,0,0,0,0,11409.76,0,0,0,0,0,0,0,0,0,0,5049.04,0,0,48811630.46
SWHC008-03 VSD Central Plant_New/runs/CZ01/OfL&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ01,OfL,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,17290.43,0,126294.49,239542.44,0,831153.37,0,136081.02,38524.92,76157.99,0,0,0,0,0,323985.1,0,0,0,0,0,0,0,0,0,0,125996.59,0,0,1077276663
SWHC008-03 VSD Central Plant_New/runs/CZ01/OfL&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ01,OfL,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,126583.96,239542.44,0,831153.37,0,136081,177081.3,183173.47,0,0,0,0,0,323983.98,0,0,0,0,0,0,0,0,0,0,125996.59,0,0,1123136744
SWHC008-03 VSD Central Plant_New/runs/CZ01/OfS&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ01,OfS,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,999.91,12134.67,0,29466.65,0,46813.13,9715.79,10745.76,0,0,0,0,0,11409.76,0,0,0,0,0,0,0,0,0,0,5049.04,0,0,53756608.37
SWHC008-03 VSD Central Plant_New/runs/CZ01/Rt3&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ01,Rt3,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,4405.01,,0,29984.5,394508.4,0,436518,0,108021.17,111749.22,132225.48,0,0,0,0,0,321747.51,0,0,0,0,0,0,0,0,0,0,192558.51,0,0,950026127.3
SWHC008-03 VSD Central Plant_New/runs/CZ01/Rt3&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ01,Rt3,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,34773.15,394508.4,0,436518,0,108025.11,114051.52,132249.37,0,0,0,0,0,322223.7,0,0,0,0,0,0,0,0,0,0,192556.05,0,0,957629671.2
SWHC008-03 VSD Central Plant_New/runs/CZ01/OfS&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ01,OfS,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,1035.13,0,1006.35,12134.67,0,29466.65,0,46813.13,1177.25,1296.8,0,0,0,0,0,11409.76,0,0,0,0,0,0,0,0,0,0,5049.04,0,0,47796153.02
SWHC008-03 VSD Central Plant_New/runs/CZ01/Hsp&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ01,Hsp,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,27392.65,0,291070.45,626942.71,0,1141299.43,0,178119.17,101002.38,199986.37,0,0,0,0,0,363257.85,0,0,0,43737.51,0,0,0,0,0,0,299618.23,0,0,1488733379
SWHC008-03 VSD Central Plant_New/runs/CZ02/ESe&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ02,ESe,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,1591.29,,0,137217.32,94437.9,0,258328.15,0,345019.76,42436.16,45449.25,0,0,0,0,0,203989.51,0,0,0,64094.3,0,0,0,0,0,0,232573.03,0,0,745409615.6
SWHC008-03 VSD Central Plant_New/runs/CZ02/ECC&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ02,ECC,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,28930.86,0,739786.24,163686.57,0,936314.72,0,316363.97,94941.69,186260.47,0,0,0,0,0,510249.77,0,0,0,68627.6,0,0,0,0,0,0,486266.64,0,0,2223352231
SWHC008-03 VSD Central Plant_New/runs/CZ01/Rt3&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ01,Rt3,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,12575.54,0,34599.4,394508.4,0,436518,0,108021.14,9039.61,24885.55,0,0,0,0,0,322214.04,0,0,0,0,0,0,0,0,0,0,192556.73,0,0,920924712.8
SWHC008-03 VSD Central Plant_New/runs/CZ02/ESe&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ02,ESe,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,4542.86,0,151013.06,94437.9,0,258328.15,0,344795.09,10705.73,21226.17,0,0,0,0,0,203954.33,0,0,0,64094.3,0,0,0,0,0,0,232587.8,0,0,776179580.5
