Building Type,Measure,System Type,Run Type,Climate Zone,Average Temperature,Average Electric Energy
Ese,M3,cDXGF,Measure,CZ01,12.469444444444443,24538979.97699856
Ese,M3,cDXHP,Base,CZ01,12.469444444444443,24514456.393072844
Ese,M3,cDXHP,Measure,CZ01,12.469444444444443,24513852.517198347
Ese,M3,cPTAC,Base,CZ01,12.469444444444443,24537667.57175152
Ese,M3,cPTAC,Measure,CZ01,12.469444444444443,24536312.509255514
Ese,M3,cPVVG,Base,CZ01,12.469444444444443,28308896.51850288
Ese,M3,cPVVG,Measure,CZ01,12.469444444444443,28288219.059848
Ese,M4,cDXGF,Base,CZ01,12.469444444444443,2441709.924316541
Ese,M4,cDXGF,Measure,CZ01,12.469444444444443,4621671.671098945
Ese,M4,cDXHP,Base,CZ01,12.469444444444443,2463253.7272090046
Ese,M4,cDXHP,Measure,CZ01,12.469444444444443,4524653.663753238
Ese,M4,cPTAC,Base,CZ01,12.469444444444443,2217120.1875674427
Ese,M4,cPTAC,Measure,CZ01,12.469444444444443,4445907.352212446
Ese,M4,cPVVG,Base,CZ01,12.469444444444443,1084593.8543282717
Ese,M4,cPVVG,Measure,CZ01,12.469444444444443,3081491.4536485667
Ese,M5,cDXGF,Base,CZ01,12.469444444444443,17625479.761360742
Ese,M5,cDXGF,Measure,CZ01,12.469444444444443,17625042.418872096
Ese,M5,cDXHP,Base,CZ01,12.469444444444443,19781600.753325354
Ese,M5,cDXHP,Measure,CZ01,12.469444444444443,19781092.056688923
Ese,M5,cPTAC,Base,CZ01,12.469444444444443,17554296.405985426
Ese,M5,cPTAC,Measure,CZ01,12.469444444444443,17555508.703536935
Ese,M5,cPVVG,Base,CZ01,12.469444444444443,31935739.818642426
Ese,M5,cPVVG,Measure,CZ01,12.469444444444443,31687389.231145337
Eun,M1,cDXGF,Base,CZ01,12.469444444444443,2955977.449028003
Eun,M1,cDXGF,Measure,CZ01,12.469444444444443,11471885.429523744
Eun,M1,cDXHP,Base,CZ01,12.469444444444443,2967158.52927001
Eun,M1,cDXHP,Measure,CZ01,12.469444444444443,11533899.05547349
Eun,M1,cPTAC,Base,CZ01,12.469444444444443,3222410.765922172
Eun,M1,cPTAC,Measure,CZ01,12.469444444444443,11381665.420737095
Eun,M1,cPVVG,Base,CZ01,12.469444444444443,6473445.41483813
Eun,M1,cPVVG,Measure,CZ01,12.469444444444443,25060354.37236183
Eun,M2,cDXGF,Base,CZ01,12.469444444444443,501181976.79037225
Eun,M2,cDXGF,Measure,CZ01,12.469444444444443,416429679.7376582
Eun,M2,cDXHP,Base,CZ01,12.469444444444443,500862949.6072361
Eun,M2,cDXHP,Measure,CZ01,12.469444444444443,415028663.5086593
Eun,M2,cPTAC,Base,CZ01,12.469444444444443,501181800.6533062
Eun,M2,cPTAC,Measure,CZ01,12.469444444444443,416421184.4039042
Eun,M2,cPVVG,Base,CZ01,12.469444444444443,381151401.55346894
Eun,M2,cPVVG,Measure,CZ01,12.469444444444443,355204461.1574169
Eun,M3,cDXGF,Base,CZ01,12.469444444444443,352076518.76590025
Eun,M3,cDXGF,Measure,CZ01,12.469444444444443,351444553.92046493
Eun,M3,cDXHP,Base,CZ01,12.469444444444443,349596135.09159756
Eun,M3,cDXHP,Measure,CZ01,12.469444444444443,348992017.2105013
Eun,M3,cPTAC,Base,CZ01,12.469444444444443,352033262.75027937
Eun,M3,cPTAC,Measure,CZ01,12.469444444444443,351401337.00558543
Eun,M3,cPVVG,Base,CZ01,12.469444444444443,348253525.86391366
Eun,M3,cPVVG,Measure,CZ01,12.469444444444443,347642858.86290795
Eun,M4,cDXGF,Base,CZ01,12.469444444444443,94786119.67981197
Eun,M4,cDXGF,Measure,CZ01,12.469444444444443,153494307.82594374
Eun,M4,cDXHP,Base,CZ01,12.469444444444443,92471780.3660405
Eun,M4,cDXHP,Measure,CZ01,12.469444444444443,146753407.08451107
Eun,M4,cPTAC,Base,CZ01,12.469444444444443,91357504.83521059
Eun,M4,cPTAC,Measure,CZ01,12.469444444444443,150772591.72691005
Eun,M4,cPVVG,Base,CZ01,12.469444444444443,56222809.839972645
Eun,M4,cPVVG,Measure,CZ01,12.469444444444443,113501464.97053763
Eun,M5,cDXGF,Base,CZ01,12.469444444444443,296939523.5322559
Eun,M5,cDXGF,Measure,CZ01,12.469444444444443,296487146.91681635
Eun,M5,cDXHP,Base,CZ01,12.469444444444443,317627366.3530084
Eun,M5,cDXHP,Measure,CZ01,12.469444444444443,317153670.36812824
Eun,M5,cPTAC,Base,CZ01,12.469444444444443,296409785.5094197
Eun,M5,cPTAC,Measure,CZ01,12.469444444444443,295957446.1664365
Eun,M5,cPVVG,Base,CZ01,12.469444444444443,293716100.9904691
Eun,M5,cPVVG,Measure,CZ01,12.469444444444443,293275378.5387584
Gro,M1,cDXGF,Base,CZ01,12.469444444444443,0.0
Gro,M1,cDXGF,Measure,CZ01,12.469444444444443,28.58981473859675
Gro,M1,cDXHP,Base,CZ01,12.469444444444443,0.0
Gro,M1,cDXHP,Measure,CZ01,12.469444444444443,24.23878728516706
Gro,M1,cPTAC,Base,CZ01,12.469444444444443,0.0
Gro,M1,cPTAC,Measure,CZ01,12.469444444444443,0.0
Gro,M1,cPVVG,Base,CZ01,12.469444444444443,3763.0819037516126
Gro,M1,cPVVG,Measure,CZ01,12.469444444444443,39867.14368387977
Gro,M2,cDXGF,Base,CZ01,12.469444444444443,15122887.388793867
Gro,M2,cDXGF,Measure,CZ01,12.469444444444443,12317955.305061532
Gro,M2,cDXHP,Base,CZ01,12.469444444444443,15113529.736756047
Gro,M2,cDXHP,Measure,CZ01,12.469444444444443,12300594.391655134
Gro,M2,cPTAC,Base,CZ01,12.469444444444443,14026348.69967971
Gro,M2,cPTAC,Measure,CZ01,12.469444444444443,10642394.894925714
Gro,M2,cPVVG,Base,CZ01,12.469444444444443,7687421.900918554
Gro,M2,cPVVG,Measure,CZ01,12.469444444444443,6922334.435182703
Gro,M3,cDXGF,Base,CZ01,12.469444444444443,5177674.824539442
Gro,M3,cDXGF,Measure,CZ01,12.469444444444443,5177674.824537753
