File Name,BldgLoc,BldgType,Story,BldgHVAC,BldgVint,TechGroup,TechType,TechID,Cooling Capacity (W),Heating Capacity (W),Value/Program Version and Build (),Value/Weather File (),Area/Conditioned Total (m2),Electricity Intensity/HVAC (kWh/m2),Natural Gas Intensity/HVAC (kWh/m2),Electricity/Heating (kWh),Electricity/Cooling (kWh),Electricity/Interior Lighting (kWh),Electricity/Exterior Lighting (kWh),Electricity/Interior Equipment (kWh),Electricity/Exterior Equipment (kWh),Electricity/Fans (kWh),Electricity/Pumps (kWh),Electricity/Heat Rejection (kWh),Electricity/Humidification (kWh),Electricity/Heat Recovery (kWh),Electricity/Water Systems (kWh),Electricity/Refrigeration (kWh),Electricity/Generators (kWh),Natural Gas/Heating (kWh),Natural Gas/Cooling (kWh),Natural Gas/Interior Lighting (kWh),Natural Gas/Exterior Lighting (kWh),Natural Gas/Interior Equipment (kWh),Natural Gas/Exterior Equipment (kWh),Natural Gas/Fans (kWh),Natural Gas/Pumps (kWh),Natural Gas/Heat Rejection (kWh),Natural Gas/Humidification (kWh),Natural Gas/Heat Recovery (kWh),Natural Gas/Water Systems (kWh),Natural Gas/Refrigeration (kWh),Natural Gas/Generators (kWh),Electricity:Facility [J](Hourly),Environment:Site Outdoor Air Drybulb Temperature [C](Hourly)
CZ15/WRf&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-9.5-Std/instance-out.sql,CZ15,WRf,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-9.5-Std,,,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 17:56",CA_EL-CENTRO-NAF - USA Custom-722810 WMO#=722810,46450.63,0.02,1.28,0.0,0.0,571539.04,0.0,224533.19,0.0,1100.74,0.0,0.0,0.0,0.0,0.0,6132664.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59518.34,0.0,0.0,4464304518.597757,41.99791666666667
CZ16/MBT&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxAC_equip-pkgTerm-EER-10.27-Msr/instance-out.sql,CZ16,MBT,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxAC_equip-pkgTerm-EER-10.27-Msr,861487.63,2409993.5,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 17:57",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,18578.26,130.46,157.24,231226.73,708512.7,439484.63,0.0,1396471.03,0.0,1483044.95,924.23,0.0,0.0,0.0,0.0,0.0,0.0,2746302.47,0.0,0.0,0.0,775546.19,0.0,0.0,0.0,0.0,0.0,0.0,174909.67,0.0,0.0,2886761332.619836,34.792500000000004
CZ16/MBT&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxAC_equip-pkgTerm-EER-10.70-Std/instance-out.sql,CZ16,MBT,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxAC_equip-pkgTerm-EER-10.70-Std,861487.63,2409993.5,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 17:57",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,18578.26,130.02,157.24,231226.73,700282.08,439484.63,0.0,1396471.03,0.0,1483044.95,924.23,0.0,0.0,0.0,0.0,0.0,0.0,2746302.47,0.0,0.0,0.0,775546.19,0.0,0.0,0.0,0.0,0.0,0.0,174909.67,0.0,0.0,2874126047.146687,34.792500000000004
CZ16/MBT&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxAC_equip-pkgTerm-EER-11.29-Msr/instance-out.sql,CZ16,MBT,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxAC_equip-pkgTerm-EER-11.29-Msr,861487.63,2409993.5,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 17:57",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,18578.26,129.51,157.24,231226.73,690784.54,439484.63,0.0,1396471.03,0.0,1483044.95,924.23,0.0,0.0,0.0,0.0,0.0,0.0,2746302.47,0.0,0.0,0.0,775546.19,0.0,0.0,0.0,0.0,0.0,0.0,174909.67,0.0,0.0,2859545853.857252,34.792500000000004
CZ16/MBT&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxAC_equip-pkgTerm-EER-11.40-Msr/instance-out.sql,CZ16,MBT,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxAC_equip-pkgTerm-EER-11.40-Msr,861487.63,2409993.5,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 17:58",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,18578.26,129.38,157.24,231226.73,688440.19,439484.63,0.0,1396471.03,0.0,1483044.95,924.23,0.0,0.0,0.0,0.0,0.0,0.0,2746302.47,0.0,0.0,0.0,775546.19,0.0,0.0,0.0,0.0,0.0,0.0,174909.67,0.0,0.0,2855946907.737257,34.792500000000004
CZ16/MBT&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxAC_equip-pkgTerm-EER-11.9-Std/instance-out.sql,CZ16,MBT,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxAC_equip-pkgTerm-EER-11.9-Std,861487.63,2409993.5,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 17:57",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,18578.26,129.0,157.24,231226.73,681329.18,439484.63,0.0,1396471.03,0.0,1483044.95,924.23,0.0,0.0,0.0,0.0,0.0,0.0,2746302.47,0.0,0.0,0.0,775546.19,0.0,0.0,0.0,0.0,0.0,0.0,174909.67,0.0,0.0,2845030402.1861844,34.792500000000004
CZ16/MBT&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxAC_equip-pkgTerm-EER-12.84-Msr/instance-out.sql,CZ16,MBT,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxAC_equip-pkgTerm-EER-12.84-Msr,861487.63,2409993.5,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 17:58",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,18578.26,128.32,157.24,231226.73,668676.49,439484.63,0.0,1396471.03,0.0,1483044.95,924.23,0.0,0.0,0.0,0.0,0.0,0.0,2746302.47,0.0,0.0,0.0,775546.19,0.0,0.0,0.0,0.0,0.0,0.0,174909.67,0.0,0.0,2825606550.929794,34.792500000000004
CZ16/MBT&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxAC_equip-pkgTerm-EER-14.28-Msr/instance-out.sql,CZ16,MBT,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxAC_equip-pkgTerm-EER-14.28-Msr,861487.63,2409993.5,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 17:58",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,18578.26,127.46,157.24,231226.73,652840.97,439484.63,0.0,1396471.03,0.0,1483044.95,924.23,0.0,0.0,0.0,0.0,0.0,0.0,2746302.47,0.0,0.0,0.0,775546.19,0.0,0.0,0.0,0.0,0.0,0.0,174909.67,0.0,0.0,2801296575.599591,34.792500000000004
CZ16/MBT&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxAC_equip-pkgTerm-EER-7.71-Std/instance-out.sql,CZ16,MBT,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxAC_equip-pkgTerm-EER-7.71-Std,861487.63,2409993.5,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 17:57",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,18578.26,133.98,157.24,231226.73,773892.74,439484.63,0.0,1396471.03,0.0,1483044.95,924.23,0.0,0.0,0.0,0.0,0.0,0.0,2746302.47,0.0,0.0,0.0,775546.19,0.0,0.0,0.0,0.0,0.0,0.0,174909.67,0.0,0.0,2987129867.4546385,34.792500000000004
CZ16/MBT&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxAC_equip-pkgTerm-EER-8.56-Std/instance-out.sql,CZ16,MBT,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxAC_equip-pkgTerm-EER-8.56-Std,861487.63,2409993.5,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 17:57",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,18578.26,132.6,157.24,231226.73,748348.91,439484.63,0.0,1396471.03,0.0,1483044.95,924.23,0.0,0.0,0.0,0.0,0.0,0.0,2746302.47,0.0,0.0,0.0,775546.19,0.0,0.0,0.0,0.0,0.0,0.0,174909.67,0.0,0.0,2947916114.3098783,34.792500000000004
CZ16/MBT&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxAC_equip-pkgTerm-EER-9.25-Msr/instance-out.sql,CZ16,MBT,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxAC_equip-pkgTerm-EER-9.25-Msr,861487.63,2409993.5,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 17:57",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,18578.26,131.62,157.24,231226.73,730080.07,439484.63,0.0,1396471.03,0.0,1483044.95,924.23,0.0,0.0,0.0,0.0,0.0,0.0,2746302.47,0.0,0.0,0.0,775546.19,0.0,0.0,0.0,0.0,0.0,0.0,174909.67,0.0,0.0,2919870609.331005,34.792500000000004
CZ16/MBT&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxAC_equip-pkgTerm-EER-9.41-Std/instance-out.sql,CZ16,MBT,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxAC_equip-pkgTerm-EER-9.41-Std,861487.63,2409993.5,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 17:57",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,18578.26,131.43,157.24,231226.73,726620.07,439484.63,0.0,1396471.03,0.0,1483044.95,924.23,0.0,0.0,0.0,0.0,0.0,0.0,2746302.47,0.0,0.0,0.0,775546.19,0.0,0.0,0.0,0.0,0.0,0.0,174909.67,0.0,0.0,2914558960.6607647,34.792500000000004
CZ16/MBT&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxAC_equip-pkgTerm-EER-9.5-Std/instance-out.sql,CZ16,MBT,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxAC_equip-pkgTerm-EER-9.5-Std,861487.63,2409993.5,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 17:57",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,18578.26,131.33,157.24,231226.73,724595.64,439484.63,0.0,1396471.03,0.0,1483044.95,924.23,0.0,0.0,0.0,0.0,0.0,0.0,2746302.47,0.0,0.0,0.0,775546.19,0.0,0.0,0.0,0.0,0.0,0.0,174909.67,0.0,0.0,2911451151.3145733,34.792500000000004
CZ16/MBT&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-10.15-Msr/instance-out.sql,CZ16,MBT,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-10.15-Msr,861487.63,2251840.59,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 17:58",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,18578.26,131.15,156.22,241796.5,710735.62,439484.63,0.0,1396471.03,0.0,1483044.83,924.21,0.0,0.0,0.0,0.0,0.0,0.0,2727470.77,0.0,0.0,0.0,775546.19,0.0,0.0,0.0,0.0,0.0,0.0,174909.67,0.0,0.0,2890316843.1847157,34.792500000000004
CZ16/MBT&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-10.70-Std/instance-out.sql,CZ16,MBT,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-10.70-Std,861487.63,2251840.59,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 17:57",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,18578.26,130.58,156.22,241796.5,700188.94,439484.63,0.0,1396471.03,0.0,1483044.83,924.21,0.0,0.0,0.0,0.0,0.0,0.0,2727470.77,0.0,0.0,0.0,775546.19,0.0,0.0,0.0,0.0,0.0,0.0,174909.67,0.0,0.0,2874126047.148191,34.792500000000004
CZ16/MBT&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-11.17-Msr/instance-out.sql,CZ16,MBT,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-11.17-Msr,861487.63,2251840.59,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 17:58",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,18578.26,130.15,156.22,241429.11,692611.54,439484.63,0.0,1396471.03,0.0,1483044.83,924.21,0.0,0.0,0.0,0.0,0.0,0.0,2727470.77,0.0,0.0,0.0,775546.19,0.0,0.0,0.0,0.0,0.0,0.0,174909.67,0.0,0.0,2862493562.109419,34.792500000000004
CZ16/MBT&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-11.40-Msr/instance-out.sql,CZ16,MBT,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-11.40-Msr,861487.63,2251840.59,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 17:58",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,18578.26,129.89,156.22,240822.55,688347.05,439484.63,0.0,1396471.03,0.0,1483044.83,924.21,0.0,0.0,0.0,0.0,0.0,0.0,2727470.77,0.0,0.0,0.0,775546.19,0.0,0.0,0.0,0.0,0.0,0.0,174909.67,0.0,0.0,2855946907.738761,34.792500000000004
CZ16/MBT&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-11.9-Std/instance-out.sql,CZ16,MBT,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-11.9-Std,861487.63,2251840.59,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 17:57",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,18578.26,129.53,156.22,241217.24,681236.04,439484.63,0.0,1396471.03,0.0,1483044.83,924.21,0.0,0.0,0.0,0.0,0.0,0.0,2727470.77,0.0,0.0,0.0,775546.19,0.0,0.0,0.0,0.0,0.0,0.0,174909.67,0.0,0.0,2845030402.187689,34.792500000000004
CZ16/MBT&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-12.84-Msr/instance-out.sql,CZ16,MBT,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-12.84-Msr,861487.63,2251840.59,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 17:58",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,18578.26,128.8,156.22,240252.82,668583.35,439484.63,0.0,1396471.03,0.0,1483044.83,924.21,0.0,0.0,0.0,0.0,0.0,0.0,2727470.77,0.0,0.0,0.0,775546.19,0.0,0.0,0.0,0.0,0.0,0.0,174909.67,0.0,0.0,2825606550.931298,34.792500000000004
CZ16/MBT&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-14.28-Msr/instance-out.sql,CZ16,MBT,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-14.28-Msr,861487.63,2251840.59,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 17:58",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,18578.26,127.92,156.22,239774.68,652747.84,439484.63,0.0,1396471.03,0.0,1483044.83,924.21,0.0,0.0,0.0,0.0,0.0,0.0,2727470.77,0.0,0.0,0.0,775546.19,0.0,0.0,0.0,0.0,0.0,0.0,174909.67,0.0,0.0,2801296575.6010942,34.792500000000004
CZ16/MBT&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-7.61-Std/instance-out.sql,CZ16,MBT,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-7.61-Std,861487.63,2251840.59,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 17:57",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,18578.26,134.89,156.22,244072.23,777901.32,439484.63,0.0,1396471.03,0.0,1483044.83,924.21,0.0,0.0,0.0,0.0,0.0,0.0,2727470.77,0.0,0.0,0.0,775546.19,0.0,0.0,0.0,0.0,0.0,0.0,174909.67,0.0,0.0,2993426649.5225782,34.792500000000004
CZ16/MBT&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-8.46-Std/instance-out.sql,CZ16,MBT,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-8.46-Std,861487.63,2251840.59,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 17:57",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,18578.26,133.4,156.22,243632.05,750754.21,439484.63,0.0,1396471.03,0.0,1483044.83,924.21,0.0,0.0,0.0,0.0,0.0,0.0,2727470.77,0.0,0.0,0.0,775546.19,0.0,0.0,0.0,0.0,0.0,0.0,174909.67,0.0,0.0,2951751605.8459506,34.792500000000004
CZ16/MBT&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-9.13-Msr/instance-out.sql,CZ16,MBT,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-9.13-Msr,861487.63,2251840.59,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 17:58",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,18578.26,132.36,156.22,242163.8,732835.3,439484.63,0.0,1396471.03,0.0,1483044.83,924.21,0.0,0.0,0.0,0.0,0.0,0.0,2727470.77,0.0,0.0,0.0,775546.19,0.0,0.0,0.0,0.0,0.0,0.0,174909.67,0.0,0.0,2924243295.592657,34.792500000000004
CZ16/MBT&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-9.5-Std/instance-out.sql,CZ16,MBT,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-9.5-Std,861487.63,2251840.59,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 17:57",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,18578.26,131.92,156.22,242459.08,724502.5,439484.63,0.0,1396471.03,0.0,1483044.83,924.21,0.0,0.0,0.0,0.0,0.0,0.0,2727470.77,0.0,0.0,0.0,775546.19,0.0,0.0,0.0,0.0,0.0,0.0,174909.67,0.0,0.0,2911451151.316078,34.792500000000004
CZ16/MBT&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-9.31-Std/instance-out.sql,CZ16,MBT,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-9.31-Std,861487.63,2251840.59,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 17:57",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,18578.26,132.22,156.22,243185.23,729286.15,439484.63,0.0,1396471.03,0.0,1483044.83,924.21,0.0,0.0,0.0,0.0,0.0,0.0,2727470.77,0.0,0.0,0.0,775546.19,0.0,0.0,0.0,0.0,0.0,0.0,174909.67,0.0,0.0,2918794789.6970773,34.792500000000004
CZ16/MLI&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxAC_equip-pkgTerm-EER-10.27-Msr/instance-out.sql,CZ16,MLI,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxAC_equip-pkgTerm-EER-10.27-Msr,1102723.33,0.0,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 17:59",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,9291.61,142.48,5.32,737095.77,324055.42,154009.8,0.0,240539.88,0.0,262712.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49464.6,0.0,0.0,1128494499.048979,34.792500000000004
CZ16/MLI&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxAC_equip-pkgTerm-EER-10.70-Std/instance-out.sql,CZ16,MLI,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxAC_equip-pkgTerm-EER-10.70-Std,1102723.33,0.0,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 17:58",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,9291.61,141.04,5.32,737095.77,310668.13,154009.8,0.0,240539.88,0.0,262712.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49464.6,0.0,0.0,1110173955.483733,34.792500000000004
CZ16/MLI&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxAC_equip-pkgTerm-EER-11.29-Msr/instance-out.sql,CZ16,MLI,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxAC_equip-pkgTerm-EER-11.29-Msr,1102723.33,0.0,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 17:59",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,9291.61,139.38,5.32,737095.77,295220.18,154009.8,0.0,240539.88,0.0,262712.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49464.6,0.0,0.0,1089033391.076506,34.792500000000004
CZ16/MLI&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxAC_equip-pkgTerm-EER-11.40-Msr/instance-out.sql,CZ16,MLI,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxAC_equip-pkgTerm-EER-11.40-Msr,1102723.33,0.0,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 17:59",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,9291.61,138.97,5.32,737095.77,291407.04,154009.8,0.0,240539.88,0.0,262712.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49464.6,0.0,0.0,1083815095.9045875,34.792500000000004
CZ16/MLI&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxAC_equip-pkgTerm-EER-11.9-Std/instance-out.sql,CZ16,MLI,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxAC_equip-pkgTerm-EER-11.9-Std,1102723.33,0.0,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 17:58",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,9291.61,137.72,5.32,737095.77,279840.83,154009.8,0.0,240539.88,0.0,262712.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49464.6,0.0,0.0,1067986698.8372104,34.792500000000004
CZ16/MLI&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxAC_equip-pkgTerm-EER-12.84-Msr/instance-out.sql,CZ16,MLI,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxAC_equip-pkgTerm-EER-12.84-Msr,1102723.33,0.0,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 17:59",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,9291.61,135.51,5.32,737095.77,259260.94,154009.8,0.0,240539.88,0.0,262712.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49464.6,0.0,0.0,1039823068.1931872,34.792500000000004
CZ16/MLI&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxAC_equip-pkgTerm-EER-14.28-Msr/instance-out.sql,CZ16,MLI,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxAC_equip-pkgTerm-EER-14.28-Msr,1102723.33,0.0,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 17:59",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,9291.61,132.73,5.32,737095.77,233504.13,154009.8,0.0,240539.88,0.0,262712.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49464.6,0.0,0.0,1004574797.5424376,34.792500000000004
CZ16/MLI&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxAC_equip-pkgTerm-EER-7.71-Std/instance-out.sql,CZ16,MLI,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxAC_equip-pkgTerm-EER-7.71-Std,1102723.33,0.0,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 17:58",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,9291.61,153.92,5.32,737095.77,430397.51,154009.8,0.0,240539.88,0.0,262712.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49464.6,0.0,0.0,1274023946.636729,34.792500000000004
CZ16/MLI&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxAC_equip-pkgTerm-EER-8.56-Std/instance-out.sql,CZ16,MLI,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxAC_equip-pkgTerm-EER-8.56-Std,1102723.33,0.0,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 17:58",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,9291.61,149.45,5.32,737095.77,388849.9,154009.8,0.0,240539.88,0.0,262712.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49464.6,0.0,0.0,1217165929.904771,34.792500000000004
CZ16/MLI&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxAC_equip-pkgTerm-EER-9.25-Msr/instance-out.sql,CZ16,MLI,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxAC_equip-pkgTerm-EER-9.25-Msr,1102723.33,0.0,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 17:59",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,9291.61,146.25,5.32,737095.77,359135.24,154009.8,0.0,240539.88,0.0,262712.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49464.6,0.0,0.0,1176501324.6715417,34.792500000000004
CZ16/MLI&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxAC_equip-pkgTerm-EER-9.41-Std/instance-out.sql,CZ16,MLI,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxAC_equip-pkgTerm-EER-9.41-Std,1102723.33,0.0,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 17:58",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,9291.61,145.65,5.32,737095.77,353507.46,154009.8,0.0,240539.88,0.0,262712.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49464.6,0.0,0.0,1168799694.892521,34.792500000000004
