File Name,Net Site EUI (kWh/m2),Net Site Energy (kWh),Net Source EUI (kWh/m2),Net Source Energy (kWh)
CZ10/Asm&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,748484.72,18598.41,184021.44,153727.01,0.0,145823.51,0.0,225393.37,3.36,0.0,0.0,0.0,20917.63,0.0,0.0,18598.41,184021.44,0.00,0.00,145823.51,0.00
CZ10/Asm&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,741312.8,18879.17,183008.57,153727.01,0.0,145823.51,0.0,218953.56,3.36,0.0,0.0,0.0,20917.63,0.0,0.0,18879.17,183008.57,0.00,0.00,145823.51,0.00
CZ10/ECC&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,2869843.2199999997,8101.05,459745.21,358430.2,0.0,1013813.91,0.0,627255.8,1086.8,0.0,0.0,0.0,401410.24,0.0,0.0,8034.06,459745.21,66.99,0.00,945189.93,68623.98
CZ10/ECC&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,2857477.23,8255.06,457921.87,358430.2,0.0,1013813.91,0.0,616559.26,1086.66,0.0,0.0,0.0,401410.27,0.0,0.0,8187.26,457921.87,67.80,0.00,945189.93,68623.98
CZ10/ECC&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,2839739.96,8473.3,455334.38,358430.2,0.0,1013813.91,0.0,601191.41,1086.43,0.0,0.0,0.0,401410.32,0.0,0.0,8406.05,455334.38,67.25,0.00,945189.93,68623.98
CZ10/EPr&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,430359.61,2403.73,73770.86,64700.97,0.0,125897.03,0.0,86453.46,3.37,0.0,0.0,0.0,77130.19,0.0,0.0,2403.73,73770.86,0.00,0.00,83226.75,42670.28
CZ10/EPr&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,428665.31000000006,2439.91,73507.68,64700.97,0.0,125897.03,0.0,84986.16,3.37,0.0,0.0,0.0,77130.19,0.0,0.0,2439.91,73507.68,0.00,0.00,83226.75,42670.28
CZ10/EPr&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,426244.26,2492.63,73132.75,64700.97,0.0,125897.03,0.0,82887.32,3.37,0.0,0.0,0.0,77130.19,0.0,0.0,2492.63,73132.75,0.00,0.00,83226.75,42670.28
CZ10/ERC&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,20402.92,167.72,2661.35,2224.35,0.0,2196.82,0.0,4172.5,3.36,0.0,0.0,0.0,8976.82,0.0,0.0,167.72,2661.35,0.00,0.00,2196.82,0.00
CZ10/ERC&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,20311.65,170.27,2648.26,2224.35,0.0,2196.82,0.0,4091.77,3.36,0.0,0.0,0.0,8976.82,0.0,0.0,170.27,2648.26,0.00,0.00,2196.82,0.00
CZ10/ERC&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,20181.71,173.96,2629.59,2224.35,0.0,2196.82,0.0,3976.81,3.36,0.0,0.0,0.0,8976.82,0.0,0.0,173.96,2629.59,0.00,0.00,2196.82,0.00
CZ10/ESe&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,1256765.02,58803.39,210591.3,197959.32,0.0,323176.74,0.0,255951.37,3.39,0.0,0.0,0.0,210279.52,0.0,0.0,1639.25,210591.30,57164.14,0.00,259085.82,64090.92
CZ10/ESe&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,1254672.84,58837.65,210279.96,197959.32,0.0,323176.74,0.0,254136.27,3.39,0.0,0.0,0.0,210279.52,0.0,0.0,1669.89,210279.96,57167.76,0.00,259085.82,64090.92
CZ10/ESe&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,1251673.16,58883.729999999996,209835.93,197959.32,0.0,323176.74,0.0,251534.54,3.39,0.0,0.0,0.0,210279.52,0.0,0.0,1714.24,209835.93,57169.49,0.00,259085.82,64090.92
CZ10/EUn&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,9045609.03,21273.67,1375938.6,1277404.75,0.0,3682881.23,0.0,2009325.6,3.37,0.0,0.0,0.0,678781.81,0.0,0.0,18699.21,1375938.60,2574.46,0.00,3555459.15,127422.08
CZ10/EUn&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,9007812.05,21709.04,1370929.64,1277404.75,0.0,3682881.23,0.0,1976102.2,3.37,0.0,0.0,0.0,678781.82,0.0,0.0,19130.54,1370929.64,2578.50,0.00,3555459.15,127422.08
CZ10/EUn&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,8953832.200000001,22344.57,1363789.16,1277404.75,0.0,3682881.23,0.0,1928627.29,3.37,0.0,0.0,0.0,678781.83,0.0,0.0,19760.43,1363789.16,2584.14,0.00,3555459.15,127422.08
CZ10/Hsp&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,4275096.34,193269.45,1124767.39,856282.21,0.0,1182847.3,0.0,636833.89,44107.64,0.0,0.0,0.0,236988.46,0.0,0.0,2912.19,1124767.39,190357.26,0.00,1139112.10,43735.20
CZ10/Hsp&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,4268084.25,193388.34,1123881.44,856282.21,0.0,1182847.3,0.0,630587.19,44105.8,0.0,0.0,0.0,236991.99,0.0,0.0,2977.21,1123881.44,190411.13,0.00,1139112.10,43735.20
CZ10/Hsp&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,4258124.11,193630.15,1122615.61,856282.21,0.0,1182847.3,0.0,621650.11,44108.67,0.0,0.0,0.0,236990.06,0.0,0.0,3078.82,1122615.61,190551.33,0.00,1139112.10,43735.20
CZ10/MBT&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,5962975.71,1318465.3599999999,597949.38,709539.71,0.0,2167645.51,0.0,1011372.22,662.38,0.0,0.0,0.0,157341.14,0.0,0.0,7120.93,597949.38,1311344.43,0.00,1394057.91,773587.60
CZ10/MBT&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,5955319.279999999,1318671.0,596959.94,709539.71,0.0,2167645.51,0.0,1004499.61,662.37,0.0,0.0,0.0,157341.14,0.0,0.0,7267.35,596959.94,1311403.65,0.00,1394057.91,773587.60
CZ10/MBT&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,5944393.48,1318970.14,595551.98,709539.71,0.0,2167645.51,0.0,994682.64,662.35,0.0,0.0,0.0,157341.14,0.0,0.0,7480.44,595551.98,1311489.70,0.00,1394057.91,773587.60
CZ10/MLI&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,1151168.3199999998,11323.03,186383.62,283149.19,0.0,239893.0,0.0,386163.68,3.37,0.0,0.0,0.0,44252.42,0.0,0.0,11323.03,186383.62,0.00,0.00,239893.00,0.00
CZ10/MLI&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,1142828.8699999999,11569.97,185369.07,283149.19,0.0,239893.0,0.0,378591.85,3.37,0.0,0.0,0.0,44252.42,0.0,0.0,11569.97,185369.07,0.00,0.00,239893.00,0.00
CZ10/MLI&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,1130956.3199999998,11960.63,183922.77,283149.19,0.0,239893.0,0.0,367774.94,3.37,0.0,0.0,0.0,44252.42,0.0,0.0,11960.63,183922.77,0.00,0.00,239893.00,0.00
CZ10/Mtl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,193295.94999999998,1782.2,47988.81,51285.47,0.0,22443.33,0.0,62170.87,3.36,0.0,0.0,0.0,7621.92,0.0,0.0,1782.19,47988.81,0.01,0.00,22191.36,251.97
CZ10/Mtl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,191957.24,1816.37,47814.11,51285.47,0.0,22443.33,0.0,60972.67,3.36,0.0,0.0,0.0,7621.92,0.0,0.0,1816.36,47814.11,0.01,0.00,22191.36,251.97
CZ10/Mtl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,190045.14,1866.22,47564.48,51285.47,0.0,22443.33,0.0,59260.34,3.36,0.0,0.0,0.0,7621.92,0.0,0.0,1866.21,47564.48,0.01,0.00,22191.36,251.97
CZ10/Nrs&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,1019668.5599999999,19679.25,168402.8,200868.06,0.0,347425.87,0.0,176727.4,26.2,0.0,0.0,0.0,106538.98,0.0,0.0,1726.68,168402.80,17952.57,0.00,281574.59,65851.28
CZ10/Nrs&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,1016951.83,19568.71,168054.34,200868.06,0.0,347425.87,0.0,174462.41,25.96,0.0,0.0,0.0,106546.48,0.0,0.0,1756.98,168054.34,17811.73,0.00,281574.59,65851.28
CZ10/Nrs&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,1013517.8,19726.24,167614.77,200868.06,0.0,347425.87,0.0,171323.82,26.04,0.0,0.0,0.0,106533.01,0.0,0.0,1801.11,167614.77,17925.13,0.00,281574.59,65851.28
CZ10/OfL&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,2900242.05,16691.09,579828.01,462712.61,0.0,829334.66,0.0,899304.71,3963.53,0.0,0.0,0.0,108407.43,0.0,0.0,3611.06,579828.01,13080.03,0.00,829334.66,0.00
CZ10/OfL&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,2881398.9600000004,16793.9,577528.19,462712.61,0.0,829334.66,0.0,882658.75,3963.64,0.0,0.0,0.0,108407.19,0.0,0.0,3710.38,577528.19,13083.52,0.00,829334.66,0.00
CZ10/OfL&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,2854463.16,16922.8,574248.58,462712.61,0.0,829334.66,0.0,858874.09,3963.61,0.0,0.0,0.0,108406.82,0.0,0.0,3856.95,574248.58,13065.85,0.00,829334.66,0.00
CZ10/OfS&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,163771.58000000002,462.96,31160.84,23737.13,0.0,29387.4,0.0,58688.88,1.13,0.0,0.0,0.0,20333.23,0.0,0.0,462.96,31160.84,0.00,0.00,29387.40,0.00
CZ10/OfS&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,162473.49000000002,475.71,31001.07,23737.13,0.0,29387.4,0.0,57537.81,1.13,0.0,0.0,0.0,20333.23,0.0,0.0,475.71,31001.07,0.00,0.00,29387.40,0.00
CZ10/OfS&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,160620.56,494.39,30773.43,23737.13,0.0,29387.4,0.0,55893.84,1.13,0.0,0.0,0.0,20333.23,0.0,0.0,494.39,30773.43,0.00,0.00,29387.40,0.00
CZ10/RFF&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,116441.33,432.28999999999996,17124.98,13247.63,0.0,37903.17,0.0,24023.71,3.37,0.0,0.0,0.0,23706.17,0.0,0.0,423.76,17124.98,8.53,0.00,18423.46,19479.71
CZ10/RFF&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,116077.72,442.15000000000003,17080.82,13247.63,0.0,37903.17,0.0,23694.4,3.37,0.0,0.0,0.0,23706.17,0.0,0.0,433.60,17080.82,8.55,0.00,18423.46,19479.71
CZ10/RFF&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,115558.86,456.59,17018.02,13247.63,0.0,37903.17,0.0,23223.89,3.37,0.0,0.0,0.0,23706.17,0.0,0.0,448.01,17018.02,8.58,0.00,18423.46,19479.71
CZ10/RSD&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,269383.23,26141.059999999998,39057.71,36047.32,0.0,76546.73,0.0,31838.72,26.41,0.0,0.0,0.0,59725.28,0.0,0.0,171.51,39057.71,25969.55,0.00,37475.60,39071.13
CZ10/RSD&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,269214.18,26145.94,39036.49,36047.32,0.0,76546.73,0.0,31686.01,26.41,0.0,0.0,0.0,59725.27,0.0,0.0,175.34,39036.49,25970.60,0.00,37475.60,39071.13
CZ10/RSD&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,268973.56,26153.45,39006.47,36047.32,0.0,76546.73,0.0,31467.9,26.41,0.0,0.0,0.0,59725.27,0.0,0.0,180.91,39006.47,25972.54,0.00,37475.60,39071.13
CZ10/Rt3&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,2391251.09,7944.68,385188.64,774348.97,0.0,436362.0,0.0,631460.09,3.38,0.0,0.0,0.0,155943.33,0.0,0.0,6891.88,385188.64,1052.80,0.00,436362.00,0.00
CZ10/Rt3&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,2377520.51,8098.63,383365.22,774348.97,0.0,436362.0,0.0,619398.98,3.38,0.0,0.0,0.0,155943.33,0.0,0.0,7044.29,383365.22,1054.34,0.00,436362.00,0.00
CZ10/Rt3&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,2357907.1999999997,8326.32,380764.73,774348.97,0.0,436362.0,0.0,602158.46,3.38,0.0,0.0,0.0,155943.33,0.0,0.0,7269.83,380764.73,1056.49,0.00,436362.00,0.00
CZ10/RtL&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,2330974.61,3919.93,372898.07,767420.15,0.0,509200.67,0.0,562614.58,3.39,0.0,0.0,0.0,114917.83,0.0,0.0,3919.93,372898.07,0.00,0.00,468847.72,40352.95
CZ10/RtL&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,2318602.0,4011.56,371223.79,767420.15,0.0,509200.67,0.0,551824.62,3.39,0.0,0.0,0.0,114917.83,0.0,0.0,4011.56,371223.79,0.00,0.00,468847.72,40352.95
CZ10/RtL&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,2300955.5799999996,4163.17,368839.99,767420.15,0.0,509200.67,0.0,536410.39,3.39,0.0,0.0,0.0,114917.83,0.0,0.0,4163.17,368839.99,0.00,0.00,468847.72,40352.95
CZ10/RtS&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,153472.41999999998,1148.8,27362.16,44599.63,0.0,24440.79,0.0,41201.93,3.36,0.0,0.0,0.0,14715.74,0.0,0.0,1148.80,27362.16,0.00,0.00,24440.79,0.00
CZ10/RtS&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,152563.18,1169.02,27240.51,44599.63,0.0,24440.79,0.0,40394.12,3.36,0.0,0.0,0.0,14715.74,0.0,0.0,1169.02,27240.51,0.00,0.00,24440.79,0.00
CZ10/RtS&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,151265.24,1198.62,27067.08,44599.63,0.0,24440.79,0.0,39240.01,3.36,0.0,0.0,0.0,14715.75,0.0,0.0,1198.62,27067.08,0.00,0.00,24440.79,0.00
CZ10/SCn&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,3435052.0900000003,78860.77,616010.45,850055.03,0.0,449066.39,0.0,1364006.63,3.36,0.0,0.0,0.0,77049.47,0.0,0.0,78860.77,616010.45,0.00,0.00,449066.39,0.00
CZ10/SCn&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,3406101.58,80267.68,612388.46,850055.03,0.0,449066.39,0.0,1337271.2,3.36,0.0,0.0,0.0,77049.47,0.0,0.0,80267.68,612388.46,0.00,0.00,449066.39,0.00
CZ10/SCn&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,3364418.4000000004,82118.08,607224.39,850055.03,0.0,449066.39,0.0,1298901.68,3.36,0.0,0.0,0.0,77049.47,0.0,0.0,82118.08,607224.39,0.00,0.00,449066.39,0.00
CZ11/Asm&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,814446.93,54595.13,203084.47,153727.01,0.0,145823.51,0.0,235888.69,3.36,0.0,0.0,0.0,21324.77,0.0,0.0,54595.13,203084.47,0.00,0.00,145823.51,0.00
CZ11/Asm&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,809547.2000000001,54966.86,202462.49,153727.01,0.0,145823.51,0.0,231239.2,3.36,0.0,0.0,0.0,21324.77,0.0,0.0,54966.86,202462.49,0.00,0.00,145823.51,0.00
CZ11/Asm&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,802586.34,55488.93,201588.38,153727.01,0.0,145823.51,0.0,224630.63,3.36,0.0,0.0,0.0,21324.52,0.0,0.0,55488.93,201588.38,0.00,0.00,145823.51,0.00
CZ11/ECC&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,2944047.45,26870.48,472621.41,358430.2,0.0,1013813.91,0.0,660160.44,1011.47,0.0,0.0,0.0,411139.53,0.0,0.0,25739.01,472621.41,1131.47,0.00,945189.93,68623.98
CZ11/ECC&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,2931396.83,27309.53,470933.64,358430.2,0.0,1013813.91,0.0,648756.72,1011.38,0.0,0.0,0.0,411141.44,0.0,0.0,26178.02,470933.64,1131.51,0.00,945189.93,68623.98
CZ11/ECC&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,2913435.33,27976.399999999998,468519.62,358430.2,0.0,1013813.91,0.0,632549.64,1011.24,0.0,0.0,0.0,411134.3,0.0,0.0,26838.51,468519.62,1137.89,0.00,945189.93,68623.98
CZ11/EPr&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,453396.31,8177.35,77572.86,64700.97,0.0,125897.03,0.0,98145.3,3.37,0.0,0.0,0.0,78899.44,0.0,0.0,8176.83,77572.86,0.52,0.00,83226.75,42670.28
CZ11/EPr&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,451607.42000000004,8278.54,77329.41,64700.97,0.0,125897.03,0.0,96498.63,3.37,0.0,0.0,0.0,78899.47,0.0,0.0,8278.01,77329.41,0.53,0.00,83226.75,42670.28
CZ11/EPr&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,449021.36000000004,8421.400000000001,76981.81,64700.97,0.0,125897.03,0.0,94117.32,3.37,0.0,0.0,0.0,78899.46,0.0,0.0,8420.87,76981.81,0.53,0.00,83226.75,42670.28
CZ11/ERC&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,22267.92,588.04,3071.84,2224.35,0.0,2196.82,0.0,5142.78,3.36,0.0,0.0,0.0,9040.73,0.0,0.0,588.04,3071.84,0.00,0.00,2196.82,0.00
CZ11/ERC&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,22164.39,596.24,3058.58,2224.35,0.0,2196.82,0.0,5044.32,3.36,0.0,0.0,0.0,9040.72,0.0,0.0,596.24,3058.58,0.00,0.00,2196.82,0.00
CZ11/ERC&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,22015.83,608.21,3039.66,2224.35,0.0,2196.82,0.0,4902.71,3.36,0.0,0.0,0.0,9040.72,0.0,0.0,608.21,3039.66,0.00,0.00,2196.82,0.00
CZ11/ESe&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,1370407.17,145990.1,218751.16,197959.32,0.0,323176.74,0.0,268704.97,3.39,0.0,0.0,0.0,215821.49,0.0,0.0,5577.82,218751.16,140412.28,0.00,259085.82,64090.92
CZ11/ESe&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,1368294.35,146075.91,218464.83,197959.32,0.0,323176.74,0.0,266792.69,3.39,0.0,0.0,0.0,215821.47,0.0,0.0,5659.18,218464.83,140416.73,0.00,259085.82,64090.92
CZ11/ESe&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,1365255.77,146208.58,218055.31,197959.32,0.0,323176.74,0.0,264030.94,3.39,0.0,0.0,0.0,215821.48,0.0,0.0,5776.15,218055.31,140432.43,0.00,259085.82,64090.92
CZ11/EUn&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,9261122.67,103268.58,1420932.81,1277404.75,0.0,3682881.23,0.0,2080246.81,3.37,0.0,0.0,0.0,696385.11,0.0,0.0,69960.25,1420932.81,33308.33,0.00,3555459.15,127422.08
CZ11/EUn&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,9223273.56,104517.47,1416353.53,1277404.75,0.0,3682881.23,0.0,2045728.1,3.37,0.0,0.0,0.0,696385.11,0.0,0.0,71191.98,1416353.53,33325.49,0.00,3555459.15,127422.08
CZ11/EUn&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,9168561.37,105866.88,1409885.98,1277404.75,0.0,3682881.23,0.0,1996134.04,3.37,0.0,0.0,0.0,696385.11,0.0,0.0,72529.87,1409885.98,33337.01,0.00,3555459.15,127422.08
CZ11/Hsp&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,4425683.02,358027.04,1117387.36,856282.21,0.0,1182847.3,0.0,623163.08,44673.12,0.0,0.0,0.0,243302.92,0.0,0.0,9508.06,1117387.36,348518.98,0.00,1139112.10,43735.20
CZ11/Hsp&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,4419073.09,358249.79000000004,1116636.51,856282.21,0.0,1182847.3,0.0,617081.89,44674.32,0.0,0.0,0.0,243301.06,0.0,0.0,9659.52,1116636.51,348590.27,0.00,1139112.10,43735.20
CZ11/Hsp&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,4409638.5600000005,358623.05,1115516.68,856282.21,0.0,1182847.3,0.0,608388.39,44679.69,0.0,0.0,0.0,243301.23,0.0,0.0,9882.51,1115516.68,348740.54,0.00,1139112.10,43735.20
CZ11/MBT&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,7037088.16,2229084.9099999997,712259.7,709539.71,0.0,2167645.51,0.0,1056399.46,653.46,0.0,0.0,0.0,161505.4,0.0,0.0,31101.32,712259.70,2197983.59,0.00,1394057.91,773587.60
CZ11/MBT&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,7029417.74,2229583.0700000003,711347.87,709539.71,0.0,2167645.51,0.0,1049142.73,653.46,0.0,0.0,0.0,161505.4,0.0,0.0,31515.20,711347.87,2198067.87,0.00,1394057.91,773587.60
CZ11/MBT&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,7018465.54,2230304.52,710050.31,709539.71,0.0,2167645.51,0.0,1038766.64,653.47,0.0,0.0,0.0,161505.4,0.0,0.0,32114.41,710050.31,2198190.11,0.00,1394057.91,773587.60
CZ11/MLI&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,1210440.46,41778.91,201392.09,283149.19,0.0,239893.0,0.0,398907.01,3.37,0.0,0.0,0.0,45316.89,0.0,0.0,41778.91,201392.09,0.00,0.00,239893.00,0.00
CZ11/MLI&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,1202296.8499999999,42366.49,200482.6,283149.19,0.0,239893.0,0.0,391085.31,3.37,0.0,0.0,0.0,45316.89,0.0,0.0,42366.49,200482.60,0.00,0.00,239893.00,0.00
